8986,"Supernatural The Animation",OVA,22,24 min.,R - 17+ (violence),0,"Madhouse","Action,Demons,Horror,Supernatural"
4590,"Soukan Yuugi",OVA,2,30 min.,X - Adults Only,0,"UNKNOWN","Hentai"
3675,"Andromeda Stories",Special,1,1 hr. 25 min.,PG-13 - Teens,0,"Toei Animation","Action,Drama,Fantasy,Sci-Fi,Space"
33153,"Houkago Initiation",OVA,2,20 min.,X - Adults Only,0,"UNKNOWN","Hentai"
33337,"ACCA: 13-ku Kansatsu-ka",TV,12,24 min.,R - 17+ (violence),2017,"Madhouse","Mystery,Police,Drama,Fantasy,Seinen"
1396,"Future GPX Cyber Formula: Early Days Renewal",OVA,2,58 min.,PG-13 - Teens,0,"Sunrise","Drama,Sci-Fi,Shounen,Sports"
23855,"Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!",OVA,2,15 min.,PG-13 - Teens,0,"J.C.Staff","Action,Comedy,Mecha,Parody,Sci-Fi"
2687,"Gokuu no Daibouken",TV,39,25 min.,G - Everyone,1967,"Mushi Production","Comedy,Fantasy"
29543,"Kitty to Daniel no Suteki na Christmas",OVA,1,15 min.,G - Everyone,0,"UNKNOWN","Kids"
34350,"Alice to Zouroku",TV,12,23 min.,PG-13 - Teens,2017,"J.C.Staff","Adventure,Mystery,Seinen"
36982,"Micchiri Neko",TV,13,3 min.,G - Everyone,2018,"helo.inc","Comedy,Kids"
534,"Slayers",TV,26,22 min.,PG-13 - Teens,1995,"E&amp;G Films","Adventure,Comedy,Demons,Magic,Fantasy"
32032,"Seikaisuru Kado",TV,12,23 min.,PG-13 - Teens,2017,"Toei Animation","Sci-Fi"
30694,"Dragon Ball Super",TV,131,23 min.,PG-13 - Teens,2015,"Toei Animation","Action,Adventure,Comedy,Fantasy,Martial Arts,Shounen,Super Power"
19889,"Genshiken Nidaime Specials",Special,4,3 min.,R - 17+ (violence),0,"Production I.G","Comedy,Parody,Slice of Life"
988,"Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation",TV,12,26 min.,PG-13 - Teens,2005,"Group TAC,G&amp;G Entertainment","Action,Comedy,Historical,Military,Samurai"
29389,"Shiro Hon",TV,6,5 min.,G - Everyone,2007,"UNKNOWN","Adventure,Kids"
14355,"Yama no Susume",TV,12,3 min.,G - Everyone,2013,"8bit","Adventure,Slice of Life,Comedy"
11827,"Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru",OVA,4,30 min.,X - Adults Only,0,"Majin","Action,Fantasy,Hentai"
35240,"Princess Principal",TV,12,25 min.,R - 17+ (violence),2017,"Actas,Studio 3Hz","Action,Mystery,Historical"
10197,"Nyanpire The Animation",TV,12,4 min.,G - Everyone,2011,"Gonzo","Comedy,Supernatural,Vampire"
15279,"Kira Kira 5th Anniversary Live Anime: Kick Start Generation",OVA,1,26 min.,G - Everyone,0,"Silver Link.","Music"
1587,"Tenpou Ibun: Ayakashi Ayashi",TV,25,20 min.,R - 17+ (violence),2006,"Bones","Supernatural,Demons,Historical"
32621,"Pokopon no Yukai na Saiyuuki",Movie,1,1 hr.,G - Everyone,0,"UNKNOWN","Adventure,Fantasy,Kids,Magic,Martial Arts"
10588,"Persona 4 the Animation",TV,25,25 min.,PG-13 - Teens,2011,"AIC A.S.T.A.","Sci-Fi,Adventure,Mystery,Super Power,Supernatural,School"
6922,"Fate/stay night Movie: Unlimited Blade Works",Movie,1,1 hr. 40 min.,PG-13 - Teens,0,"Studio Deen","Action,Fantasy,Magic,Supernatural"
17649,"Udauda Yatteru Hima wa Nee!",OVA,2,45 min.,R - 17+ (violence),0,"J.C.Staff","Action,Comedy,School,Shounen"
35781,"Boku dake no Hentai Kanojo The Animation",OVA,1,17 min.,X - Adults Only,0,"UNKNOWN","Hentai"
33600,"Menghuan Xiyou",ONA,13,25 min.,PG-13 - Teens,0,"UNKNOWN","Action,Adventure,Fantasy,Historical,Magic"
3254,"Luv Wave",OVA,3,30 min.,X - Adults Only,0,"UNKNOWN","Action,Drama,Hentai,Horror,Mystery,Police,Romance,Sci-Fi"
4851,"Lupin III: Seven Days Rhapsody",Special,1,1 hr. 32 min.,PG-13 - Teens,0,"TMS Entertainment","Action,Adventure,Comedy,Seinen"
10627,"Ski Jumping Pairs: Road to Torino 2006",Movie,1,4 min.,G - Everyone,0,"UNKNOWN","Sports,Comedy"
15211,"Nazotoki-hime wa Meitantei♥",OVA,6,12 min.,G - Everyone,0,"SynergySP","Mystery,Shoujo"
13965,"Thermae Romae x LOFT Collaboration",Special,1,1 min.,PG-13 - Teens,0,"DLE","Comedy,Historical,Seinen"
6702,"Fairy Tail",TV,175,24 min.,PG-13 - Teens,2009,"Satelight,A-1 Pictures","Action,Adventure,Comedy,Magic,Fantasy,Shounen"
34975,"Marvel Future Avengers",TV,26,22 min.,PG - Children,2017,"Madhouse","Action,Super Power,Kids"
18071,"Chalk-iro no People",OVA,1,54 min.,PG-13 - Teens,0,"UNKNOWN","Romance,Seinen"
19841,"Super Seisyun Brothers",TV,14,4 min.,PG-13 - Teens,2013,"AIC Plus+","Comedy,Josei,Slice of Life"
24641,"Baku Ane: Otouto Shibocchau zo! The Animation",OVA,1,33 min.,X - Adults Only,0,"Seven","Hentai"
24021,"Sei Shoujo The Animation",OVA,1,30 min.,X - Adults Only,0,"Office Takeout","Hentai"
4480,"Ryoujoku Guerrilla Kari 3",OVA,2,30 min.,X - Adults Only,0,"UNKNOWN","Hentai"
37223,"Ore ga Kanojo wo *su Wake",OVA,0,16 min.,X - Adults Only,0,"UNKNOWN","Hentai"
5199,"Seto no Hanayome Fan Disc",Special,2,6 min.,PG-13 - Teens,0,"Gonzo","Comedy,Parody,School"
22225,"Momo Kyun Sword",TV,12,24 min.,R+ - Mild Nudity,2014,"Project No.9,Tri-Slash","Comedy,Ecchi,Fantasy"
9442,"Bust to Bust: Chichi wa Chichi ni",OVA,3,15 min.,X - Adults Only,0,"UNKNOWN","Hentai"
33274,"Onara Gorou",TV,13,3 min.,PG - Children,2016,"ILCA","Comedy"
32484,"A-Size Classmate",OVA,2,17 min.,X - Adults Only,0,"UNKNOWN","Hentai"
35138,"Taikong Lixianji",TV,26,20 min.,G - Everyone,2010,"UNKNOWN","Action,Sci-Fi,Kids,Mecha"
146,"Kono Minikuku mo Utsukushii Sekai",TV,12,24 min.,R+ - Mild Nudity,2004,"Gainax,Shaft","Sci-Fi,Comedy,Drama,Magic,Romance,Ecchi"
21267,"Go! Go! 575",TV,4,3 min.,PG-13 - Teens,2014,"C2C,Lay-duce","Slice of Life"
221,"Mezzo Forte",OVA,2,30 min.,X - Adults Only,0,"Arms","Action,Comedy,Hentai,Sci-Fi"
9546,"Shirahata no Shoujo Ryuuko",Movie,1,1 hr. 41 min.,Unrated,0,"UNKNOWN","Drama"
1483,"Master Keaton",TV,24,23 min.,R - 17+ (violence),1998,"Madhouse","Adventure,Mystery"
2343,"Choujin Densetsu Urotsukidouji: Mirai-hen",OVA,4,48 min.,X - Adults Only,0,"UNKNOWN","Fantasy,Hentai,Demons,Horror,Sci-Fi"
32518,"Shoujo kara Shoujo e...",OVA,2,16 min.,X - Adults Only,0,"BreakBottle","Hentai"
1640,"Angel's Feather",OVA,2,30 min.,PG-13 - Teens,0,"Venet","Sci-Fi,Supernatural,Drama,Romance,Fantasy,Shounen Ai"
35314,"Busou Shoujo Machiavellianism: Doki! - Goken-darake no Ian Ryokou",OVA,1,23 min.,PG-13 - Teens,0,"Silver Link.","Action,School,Shounen"
34476,"Platonic Chain: Ansatsu Jikkouchuu",Special,1,6 min.,PG-13 - Teens,0,"UNKNOWN","Sci-Fi,Slice of Life"
7082,"Shugo Chara! Party!",TV,25,21 min.,PG - Children,2009,"Satelight","Comedy,Magic,School,Shoujo"
35952,"Devilman Memorial",OVA,1,59 min.,R - 17+ (violence),0,"Toei Animation","Action,Horror,Demons,Supernatural"
10521,"Working'!!",TV,13,24 min.,PG-13 - Teens,2011,"A-1 Pictures","Slice of Life,Comedy,Romance"
3335,"Haikara-san ga Tooru",TV,42,24 min.,PG-13 - Teens,1978,"Nippon Animation","Slice of Life,Romance,Historical,Drama,Shoujo"
3540,"Henbou Moral Hazard",OVA,1,30 min.,X - Adults Only,0,"UNKNOWN","Hentai"
